difficulty,id,questionFrontendId,status,title,titleSlug,topicTags,acRate
HARD,2162,2035,TO_DO,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Ordered Set', 'slug': 'ordered-set', '__typename': 'CommonTagNode'}, {'name': 'Bitmask', 'slug': 'bitmask', '__typename': 'CommonTagNode'}]",0.22262059823906552
MEDIUM,512,2036,TO_DO,Maximum Alternating Subarray Sum,maximum-alternating-subarray-sum,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.39832224472085626
EASY,2148,2037,TO_DO,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Counting Sort', 'slug': 'counting-sort', '__typename': 'CommonTagNode'}]",0.8729451543608481
MEDIUM,2149,2038,TO_DO,Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Game Theory', 'slug': 'game-theory', '__typename': 'CommonTagNode'}]",0.6289550224164805
MEDIUM,2151,2039,TO_DO,The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.5434086113932953
HARD,2150,2040,TO_DO,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}]",0.4904402714987266
MEDIUM,2185,2041,TO_DO,Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.7866573636753972
EASY,2168,2042,TO_DO,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.7217416936100441
MEDIUM,2169,2043,TO_DO,Simple Bank System,simple-bank-system,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.6129556634544895
MEDIUM,2170,2044,TO_DO,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.8966039117794337
HARD,2171,2045,TO_DO,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,"[{'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}, {'name': 'Shortest Path', 'slug': 'shortest-path', '__typename': 'CommonTagNode'}]",0.624270967195289
MEDIUM,1992,2046,TO_DO,Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.6699072028281043
EASY,2173,2047,TO_DO,Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.3021583853348065
MEDIUM,2174,2048,TO_DO,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.4929340113528855
MEDIUM,2175,2049,TO_DO,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5153440772001057
HARD,2176,2050,TO_DO,Parallel Courses III,parallel-courses-iii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}, {'name': 'Topological Sort', 'slug': 'topological-sort', '__typename': 'CommonTagNode'}]",0.6677823156356876
MEDIUM,2194,2051,TO_DO,The Category of Each Member in the Store,the-category-of-each-member-in-the-store,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.7086564218243339
MEDIUM,2082,2052,TO_DO,Minimum Cost to Separate Sentence Into Rows,minimum-cost-to-separate-sentence-into-rows,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5070821529745042
EASY,2163,2053,TO_DO,Kth Distinct String in an Array,kth-distinct-string-in-an-array,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.8204896797422537
MEDIUM,2164,2054,TO_DO,Two Best Non-Overlapping Events,two-best-non-overlapping-events,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",0.6082872462873025
MEDIUM,2165,2055,TO_DO,Plates Between Candles,plates-between-candles,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",0.4690518875833516
HARD,2166,2056,TO_DO,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.48069623183038607
EASY,2181,2057,TO_DO,Smallest Index With Equal Value,smallest-index-with-equal-value,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}]",0.726792294118185
MEDIUM,2182,2058,TO_DO,Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}]",0.6943822068729307
MEDIUM,2183,2059,TO_DO,Minimum Operations to Convert Number,minimum-operations-to-convert-number,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}]",0.5087216608857387
HARD,2184,2060,TO_DO,Check if an Original String Exists Given Two Encoded Strings,check-if-an-original-string-exists-given-two-encoded-strings,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.4328803671965089
MEDIUM,2203,2061,TO_DO,Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.6221902535515195
EASY,2186,2062,TO_DO,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.719697218662022
MEDIUM,2187,2063,TO_DO,Vowels of All Substrings,vowels-of-all-substrings,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Combinatorics', 'slug': 'combinatorics', '__typename': 'CommonTagNode'}]",0.5479288276250088
MEDIUM,2188,2064,TO_DO,Minimized Maximum of Products Distributed to Any Store,minimized-maximum-of-products-distributed-to-any-store,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.6273723865807281
HARD,2189,2065,TO_DO,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.6009658919408392
MEDIUM,2208,2066,TO_DO,Account Balance,account-balance,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.8207152172420894
MEDIUM,2209,2067,TO_DO,Number of Equal Count Substrings,number-of-equal-count-substrings,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Sliding Window', 'slug': 'sliding-window', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.4477958236658932
EASY,2177,2068,TO_DO,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.6383280743610135
MEDIUM,2178,2069,TO_DO,Walking Robot Simulation II,walking-robot-simulation-ii,"[{'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.2518296205944662
MEDIUM,2179,2070,TO_DO,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.6205364165486865
HARD,2180,2071,TO_DO,Maximum Number of Tasks You Can Assign,maximum-number-of-tasks-you-can-assign,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Queue', 'slug': 'queue', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Monotonic Queue', 'slug': 'monotonic-queue', '__typename': 'CommonTagNode'}]",0.5050838192419825
EASY,2214,2072,TO_DO,The Winner University,the-winner-university,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.7537891178715516
EASY,2195,2073,TO_DO,Time Needed to Buy Tickets,time-needed-to-buy-tickets,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Queue', 'slug': 'queue', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.7106823088560706
MEDIUM,2196,2074,TO_DO,Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}]",0.6197713173967818
MEDIUM,2197,2075,TO_DO,Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.49830545835285034
HARD,2198,2076,TO_DO,Process Restricted Friend Requests,process-restricted-friend-requests,"[{'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.5748716137271418
MEDIUM,2218,2077,TO_DO,Paths in Maze That Lead to Same Room,paths-in-maze-that-lead-to-same-room,"[{'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.5616840113528855
EASY,2199,2078,TO_DO,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.6558705730234319
MEDIUM,1310,2079,TO_DO,Watering Plants,watering-plants,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.8004357905671611
MEDIUM,1294,2080,TO_DO,Range Frequency Queries,range-frequency-queries,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Segment Tree', 'slug': 'segment-tree', '__typename': 'CommonTagNode'}]",0.40379533989911126
HARD,2202,2081,TO_DO,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.6386542554988681
EASY,2223,2082,TO_DO,The Number of Rich Customers,the-number-of-rich-customers,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.7754435615543703
MEDIUM,2225,2083,TO_DO,Substrings That Begin and End With the Same Letter,substrings-that-begin-and-end-with-the-same-letter,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",0.7432337148126051
MEDIUM,2224,2084,TO_DO,Drop Type 1 Orders for Customers With Type 0 Orders,drop-type-1-orders-for-customers-with-type-0-orders,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",0.8685419058553385
EASY,2190,2085,TO_DO,Count Common Words With One Occurrence,count-common-words-with-one-occurrence,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.7268500721678648
MEDIUM,2191,2086,TO_DO,Minimum Number of Food Buckets to Feed the Hamsters,minimum-number-of-food-buckets-to-feed-the-hamsters,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.4730036136895061
MEDIUM,2192,2087,TO_DO,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.5142785571142284
HARD,2193,2088,TO_DO,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.659598575590806
EASY,2210,2089,TO_DO,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.7745012305270653
MEDIUM,2211,2090,TO_DO,K Radius Subarray Averages,k-radius-subarray-averages,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Sliding Window', 'slug': 'sliding-window', '__typename': 'CommonTagNode'}]",0.45919692687957053
MEDIUM,2212,2091,TO_DO,Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.5561869325190593
